indicateur,branche,unit,date,value,valeur,date_source,periode_normalisee,granularite_temporelle,annee,trimestre,source_fichier,domaine
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",Base 100 2007,2019 T3,119.0,119.0,2019 T3,2019 T3,trimestrielle,2019,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",Base 100 2007,2019 T4,109.013238,109.013238,2019 T4,2019 T4,trimestrielle,2019,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",Base 100 2007,2020 T1,98.0,98.0,2020 T1,2020 T1,trimestrielle,2020,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",Base 100 2007,2020 T2,153.3,153.3,2020 T2,2020 T2,trimestrielle,2020,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",Base 100 2007,2020 T3,111.7,111.7,2020 T3,2020 T3,trimestrielle,2020,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",Base 100 2007,2020 T4,120.8,120.8,2020 T4,2020 T4,trimestrielle,2020,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2007 T1,109.4,109.4,2007 T1,2007 T1,trimestrielle,2007,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2007 T2,95.4,95.4,2007 T2,2007 T2,trimestrielle,2007,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2007 T3,97.6,97.6,2007 T3,2007 T3,trimestrielle,2007,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2007 T4,97.7,97.7,2007 T4,2007 T4,trimestrielle,2007,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2008 T1,151.4,151.4,2008 T1,2008 T1,trimestrielle,2008,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2008 T2,145.7,145.7,2008 T2,2008 T2,trimestrielle,2008,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2008 T3,83.6,83.6,2008 T3,2008 T3,trimestrielle,2008,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2008 T4,102.5,102.5,2008 T4,2008 T4,trimestrielle,2008,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2009 T1,129.9,129.9,2009 T1,2009 T1,trimestrielle,2009,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2009 T2,108.1,108.1,2009 T2,2009 T2,trimestrielle,2009,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2009 T3,92.8,92.8,2009 T3,2009 T3,trimestrielle,2009,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2009 T4,123.9,123.9,2009 T4,2009 T4,trimestrielle,2009,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2010 T1,137.8,137.8,2010 T1,2010 T1,trimestrielle,2010,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2010 T2,134.6,134.6,2010 T2,2010 T2,trimestrielle,2010,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2010 T3,122.5,122.5,2010 T3,2010 T3,trimestrielle,2010,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2010 T4,141.5,141.5,2010 T4,2010 T4,trimestrielle,2010,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2011 T1,131.0,131.0,2011 T1,2011 T1,trimestrielle,2011,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2011 T2,126.4,126.4,2011 T2,2011 T2,trimestrielle,2011,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2011 T3,109.9,109.9,2011 T3,2011 T3,trimestrielle,2011,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2011 T4,129.1,129.1,2011 T4,2011 T4,trimestrielle,2011,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2012 T1,148.6,148.6,2012 T1,2012 T1,trimestrielle,2012,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2012 T2,140.0,140.0,2012 T2,2012 T2,trimestrielle,2012,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2012 T3,105.7,105.7,2012 T3,2012 T3,trimestrielle,2012,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2012 T4,123.5,123.5,2012 T4,2012 T4,trimestrielle,2012,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2013 T1,159.7,159.7,2013 T1,2013 T1,trimestrielle,2013,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2013 T2,145.4,145.4,2013 T2,2013 T2,trimestrielle,2013,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2013 T3,117.6,117.6,2013 T3,2013 T3,trimestrielle,2013,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2013 T4,121.9,121.9,2013 T4,2013 T4,trimestrielle,2013,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2014 T1,140.7,140.7,2014 T1,2014 T1,trimestrielle,2014,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2014 T2,149.8,149.8,2014 T2,2014 T2,trimestrielle,2014,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2014 T3,118.1,118.1,2014 T3,2014 T3,trimestrielle,2014,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2014 T4,133.7,133.7,2014 T4,2014 T4,trimestrielle,2014,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2015 T1,151.5,151.5,2015 T1,2015 T1,trimestrielle,2015,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2015 T2,154.3,154.3,2015 T2,2015 T2,trimestrielle,2015,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2015 T3,119.8,119.8,2015 T3,2015 T3,trimestrielle,2015,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2015 T4,135.5,135.5,2015 T4,2015 T4,trimestrielle,2015,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2016 T1,155.8,155.8,2016 T1,2016 T1,trimestrielle,2016,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2016 T2,152.5,152.5,2016 T2,2016 T2,trimestrielle,2016,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2016 T3,139.4,139.4,2016 T3,2016 T3,trimestrielle,2016,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2016 T4,156.5,156.5,2016 T4,2016 T4,trimestrielle,2016,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2017 T1,164.9,164.9,2017 T1,2017 T1,trimestrielle,2017,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2017 T2,168.0,168.0,2017 T2,2017 T2,trimestrielle,2017,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2017 T3,138.7,138.7,2017 T3,2017 T3,trimestrielle,2017,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2017 T4,153.8,153.8,2017 T4,2017 T4,trimestrielle,2017,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2018 T1,166.8,166.8,2018 T1,2018 T1,trimestrielle,2018,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2018 T2,172.0,172.0,2018 T2,2018 T2,trimestrielle,2018,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2018 T3,136.1,136.1,2018 T3,2018 T3,trimestrielle,2018,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2018 T4,170.0,170.0,2018 T4,2018 T4,trimestrielle,2018,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2019 T1,172.3,172.3,2019 T1,2019 T1,trimestrielle,2019,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2019 T2,166.5,166.5,2019 T2,2019 T2,trimestrielle,2019,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2019 T3,145.1,145.1,2019 T3,2019 T3,trimestrielle,2019,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2019 T4,168.618258,168.618258,2019 T4,2019 T4,trimestrielle,2019,4,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2020 T1,166.6,166.6,2020 T1,2020 T1,trimestrielle,2020,1,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2020 T2,174.9,174.9,2020 T2,2020 T2,trimestrielle,2020,2,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
Evolution de l'indice de la Production Industrielle par Branches Regroupées,INDICE GLOBAL,Base 100 2007,2020 T3,151.3,151.3,2020 T3,2020 T3,trimestrielle,2020,3,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques
