indicateur,branche_d_activit,unit,date,value,valeur,date_source,periode_normalisee,granularite_temporelle,annee,source_fichier,domaine,branche,trimestre,domaine_d_activit_s,sexe
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2012 T2,140.1,140.1,2012 T2,2012 T2,trimestrielle,2012,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2012 T3,85.0,85.0,2012 T3,2012 T3,trimestrielle,2012,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2012 T4,99.0,99.0,2012 T4,2012 T4,trimestrielle,2012,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2013 T1,111.2,111.2,2013 T1,2013 T1,trimestrielle,2013,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2013 T2,169.6,169.6,2013 T2,2013 T2,trimestrielle,2013,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2013 T3,125.5,125.5,2013 T3,2013 T3,trimestrielle,2013,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2013 T4,119.0,119.0,2013 T4,2013 T4,trimestrielle,2013,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2014 T1,107.4,107.4,2014 T1,2014 T1,trimestrielle,2014,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2014 T2,165.4,165.4,2014 T2,2014 T2,trimestrielle,2014,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2014 T3,132.9,132.9,2014 T3,2014 T3,trimestrielle,2014,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2014 T4,126.9,126.9,2014 T4,2014 T4,trimestrielle,2014,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2015 T1,162.8,162.8,2015 T1,2015 T1,trimestrielle,2015,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2015 T2,202.1,202.1,2015 T2,2015 T2,trimestrielle,2015,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2015 T3,163.9,163.9,2015 T3,2015 T3,trimestrielle,2015,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2015 T4,148.9,148.9,2015 T4,2015 T4,trimestrielle,2015,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2016 T1,164.4,164.4,2016 T1,2016 T1,trimestrielle,2016,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2016 T2,193.1,193.1,2016 T2,2016 T2,trimestrielle,2016,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2016 T3,142.2,142.2,2016 T3,2016 T3,trimestrielle,2016,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2016 T4,164.2,164.2,2016 T4,2016 T4,trimestrielle,2016,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2017 T1,182.4,182.4,2017 T1,2017 T1,trimestrielle,2017,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2017 T2,218.9,218.9,2017 T2,2017 T2,trimestrielle,2017,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2017 T3,159.8,159.8,2017 T3,2017 T3,trimestrielle,2017,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2017 T4,187.4,187.4,2017 T4,2017 T4,trimestrielle,2017,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2018 T1,196.2,196.2,2018 T1,2018 T1,trimestrielle,2018,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2018 T2,216.0,216.0,2018 T2,2018 T2,trimestrielle,2018,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2018 T3,130.1,130.1,2018 T3,2018 T3,trimestrielle,2018,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2018 T4,166.2,166.2,2018 T4,2018 T4,trimestrielle,2018,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2019 T1,148.9,148.9,2019 T1,2019 T1,trimestrielle,2019,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2019 T2,167.7,167.7,2019 T2,2019 T2,trimestrielle,2019,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2019 T3,119.0,119.0,2019 T3,2019 T3,trimestrielle,2019,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2019 T4,109.013238,109.013238,2019 T4,2019 T4,trimestrielle,2019,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2020 T1,98.0,98.0,2020 T1,2020 T1,trimestrielle,2020,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2020 T2,153.3,153.3,2020 T2,2020 T2,trimestrielle,2020,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2020 T3,111.7,111.7,2020 T3,2020 T3,trimestrielle,2020,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2020 T4,120.8,120.8,2020 T4,2020 T4,trimestrielle,2020,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,"ELECTRICTE, GAZ ET EAU (Divisions 40 & 41)",4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2007 T1,109.4,109.4,2007 T1,2007 T1,trimestrielle,2007,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2007 T2,95.4,95.4,2007 T2,2007 T2,trimestrielle,2007,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2007 T3,97.6,97.6,2007 T3,2007 T3,trimestrielle,2007,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2007 T4,97.7,97.7,2007 T4,2007 T4,trimestrielle,2007,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2008 T1,151.4,151.4,2008 T1,2008 T1,trimestrielle,2008,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2008 T2,145.7,145.7,2008 T2,2008 T2,trimestrielle,2008,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2008 T3,83.6,83.6,2008 T3,2008 T3,trimestrielle,2008,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2008 T4,102.5,102.5,2008 T4,2008 T4,trimestrielle,2008,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2009 T1,129.9,129.9,2009 T1,2009 T1,trimestrielle,2009,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2009 T2,108.1,108.1,2009 T2,2009 T2,trimestrielle,2009,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2009 T3,92.8,92.8,2009 T3,2009 T3,trimestrielle,2009,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2009 T4,123.9,123.9,2009 T4,2009 T4,trimestrielle,2009,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2010 T1,137.8,137.8,2010 T1,2010 T1,trimestrielle,2010,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2010 T2,134.6,134.6,2010 T2,2010 T2,trimestrielle,2010,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2010 T3,122.5,122.5,2010 T3,2010 T3,trimestrielle,2010,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2010 T4,141.5,141.5,2010 T4,2010 T4,trimestrielle,2010,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2011 T1,131.0,131.0,2011 T1,2011 T1,trimestrielle,2011,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2011 T2,126.4,126.4,2011 T2,2011 T2,trimestrielle,2011,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2011 T3,109.9,109.9,2011 T3,2011 T3,trimestrielle,2011,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2011 T4,129.1,129.1,2011 T4,2011 T4,trimestrielle,2011,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,4.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2012 T1,148.6,148.6,2012 T1,2012 T1,trimestrielle,2012,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,1.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2012 T2,140.0,140.0,2012 T2,2012 T2,trimestrielle,2012,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,2.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2012 T3,105.7,105.7,2012 T3,2012 T3,trimestrielle,2012,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,3.0,,
Evolution de l'indice de la Production Industrielle par Branches Regroupées,,Base 100 2007,2012 T4,123.5,123.5,2012 T4,2012 T4,trimestrielle,2012,Evolution de l'indice de la Production Industrielle par Branches Regroupées.csv,activites_economiques,INDICE GLOBAL,4.0,,
