date,region,province,marche,categorie,produit,unit,statut_prix,type_prix,devise,prix_local,prix_usd,date_source,periode_normalisee,granularite_temporelle,annee,trimestre,mois,source_fichier,domaine
mars 2024,SAHEL,OUDALAN,Markoye,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,571.0,0.95,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SAHEL,OUDALAN,Markoye,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,1379.0,2.3,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SAHEL,SOUM,Arbinda,cereales et tubercules,mil,KG,observe,detail,XOF,429.0,0.71,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SAHEL,SOUM,Arbinda,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,885.0,1.48,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SAHEL,SÉNO,Dori,cereales et tubercules,mais (white),KG,observe,detail,XOF,333.0,0.56,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SAHEL,SÉNO,Dori,cereales et tubercules,mil,KG,observe,detail,XOF,389.0,0.65,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SAHEL,SÉNO,Dori,cereales et tubercules,riz (local),KG,observe,detail,XOF,615.0,1.02,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SAHEL,SÉNO,Dori,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,333.0,0.56,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SAHEL,SÉNO,Seytenga,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,377.0,0.63,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SAHEL,YAGHA,Sebba,cereales et tubercules,mil,KG,observe,detail,XOF,652.0,1.09,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SAHEL,YAGHA,Sebba,cereales et tubercules,riz (imported),KG,observe,detail,XOF,700.0,1.17,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SAHEL,YAGHA,Sebba,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,479.0,0.8,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SAHEL,YAGHA,Sebba,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,1029.0,1.72,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SAHEL,YAGHA,Sebba,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,1370.0,2.28,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,BOUGOURIBA,Diebougou,cereales et tubercules,mil,KG,observe,detail,XOF,334.0,0.56,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,BOUGOURIBA,Diebougou,cereales et tubercules,riz (imported),KG,observe,detail,XOF,475.0,0.79,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,IOBA,Dano,cereales et tubercules,mais (white),KG,observe,detail,XOF,188.0,0.31,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,IOBA,Dano,cereales et tubercules,mil,KG,observe,detail,XOF,254.0,0.42,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,IOBA,Dano,cereales et tubercules,riz (local),KG,observe,detail,XOF,385.0,0.64,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,IOBA,Dano,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,239.0,0.4,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,IOBA,Dano,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,484.0,0.81,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,IOBA,Dano,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,525.0,0.88,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,IOBA,Hamélé,cereales et tubercules,mais (white),KG,observe,detail,XOF,188.0,0.31,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,IOBA,Hamélé,cereales et tubercules,mil,KG,observe,detail,XOF,250.0,0.42,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,IOBA,Hamélé,cereales et tubercules,riz (imported),KG,observe,detail,XOF,450.0,0.75,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,IOBA,Hamélé,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,228.0,0.38,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,IOBA,Hamélé,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,483.0,0.81,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,IOBA,Hamélé,legumineuses et fruits a coque,Groundnuts (shelled),KG,observe,detail,XOF,514.0,0.86,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,NOUMBIEL,Batié,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,279.0,0.47,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,NOUMBIEL,Batié,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,578.0,0.96,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,NOUMBIEL,Batié,legumineuses et fruits a coque,Groundnuts (shelled),KG,observe,detail,XOF,871.0,1.45,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,NOUMBIEL,Batié,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,410.0,0.68,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,PONI,Gaoua,cereales et tubercules,mais (white),KG,observe,detail,XOF,247.0,0.41,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,PONI,Gaoua,cereales et tubercules,riz (local),KG,observe,detail,XOF,394.0,0.66,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,PONI,Gaoua,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,325.0,0.54,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,PONI,Gaoua,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,552.0,0.92,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
mars 2024,SUD-OUEST,PONI,Gaoua,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,540.0,0.9,mars 2024,mars 2024,mensuelle,2024,1,3,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,BALÉ,Boromo,cereales et tubercules,mil,KG,observe,detail,XOF,307.0,0.5,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,BALÉ,Boromo,cereales et tubercules,riz (local),KG,observe,detail,XOF,365.0,0.59,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,BALÉ,Boromo,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,509.0,0.83,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,BALÉ,Boromo,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,500.0,0.81,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,BALÉ,Fara,cereales et tubercules,mais (white),KG,observe,detail,XOF,177.0,0.29,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,BANWA,Solenzo,cereales et tubercules,mil,KG,observe,detail,XOF,218.0,0.36,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,BANWA,Solenzo,cereales et tubercules,riz (imported),KG,observe,detail,XOF,550.0,0.9,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,BANWA,Solenzo,cereales et tubercules,riz (local),KG,observe,detail,XOF,376.0,0.61,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,BANWA,Solenzo,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,196.0,0.32,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,BANWA,Solenzo,legumineuses et fruits a coque,Groundnuts (shelled),KG,observe,detail,XOF,575.0,0.94,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,BANWA,Solenzo,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,361.0,0.59,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,KOSSI,Djibasso,cereales et tubercules,mil,KG,observe,detail,XOF,219.0,0.36,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,KOSSI,Djibasso,cereales et tubercules,riz (imported),KG,observe,detail,XOF,450.0,0.73,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,KOSSI,Djibasso,cereales et tubercules,riz (local),KG,observe,detail,XOF,373.0,0.61,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,KOSSI,Djibasso,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,249.0,0.41,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,KOSSI,Djibasso,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,403.0,0.66,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,KOSSI,Djibasso,legumineuses et fruits a coque,Groundnuts (shelled),KG,observe,detail,XOF,610.0,0.99,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,KOSSI,Djibasso,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,333.0,0.54,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,KOSSI,Nouna,cereales et tubercules,riz (local),KG,observe,detail,XOF,416.0,0.68,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,cereales et tubercules,mais (white),KG,observe,detail,XOF,215.0,0.35,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,cereales et tubercules,mil,KG,observe,detail,XOF,310.0,0.51,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,cereales et tubercules,riz (local),KG,observe,detail,XOF,400.0,0.65,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,285.0,0.46,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,legumineuses et fruits a coque,Groundnuts (shelled),KG,observe,detail,XOF,777.0,1.27,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,517.0,0.84,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,NAYALA,Gassan,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,300.0,0.49,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,NAYALA,Toma,cereales et tubercules,mais (white),KG,observe,detail,XOF,253.0,0.41,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,NAYALA,Toma,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,232.0,0.38,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,NAYALA,Toma,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,454.0,0.74,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,NAYALA,Toma,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,484.0,0.79,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,SOUROU,Tougan,cereales et tubercules,mais (white),KG,observe,detail,XOF,236.0,0.38,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,SOUROU,Tougan,cereales et tubercules,mil,KG,observe,detail,XOF,332.0,0.54,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,SOUROU,Tougan,cereales et tubercules,riz (local),KG,observe,detail,XOF,441.0,0.72,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,SOUROU,Tougan,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,241.0,0.39,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,SOUROU,Tougan,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,355.0,0.58,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,BOUCLE DU MOUHOUN,SOUROU,Tougan,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,530.0,0.86,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CASCADES,COMOÉ,Banfora,cereales et tubercules,mais (white),KG,observe,detail,XOF,197.0,0.32,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CASCADES,COMOÉ,Banfora,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,272.0,0.44,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CASCADES,COMOÉ,Banfora,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,581.0,0.95,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CASCADES,COMOÉ,Banfora,legumineuses et fruits a coque,Groundnuts (shelled),KG,observe,detail,XOF,884.0,1.44,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CASCADES,LÉRABA,Douna,cereales et tubercules,mais (white),KG,observe,detail,XOF,158.0,0.26,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CASCADES,LÉRABA,Douna,cereales et tubercules,mil,KG,observe,detail,XOF,283.0,0.46,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CASCADES,LÉRABA,Douna,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,500.0,0.81,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CASCADES,LÉRABA,Douna,legumineuses et fruits a coque,Groundnuts (shelled),KG,observe,detail,XOF,600.0,0.98,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE,KADIOGO,Gounghin,cereales et tubercules,mais (white),KG,observe,detail,XOF,251.0,0.41,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE,KADIOGO,Gounghin,cereales et tubercules,riz (imported),KG,observe,detail,XOF,550.0,0.9,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE,KADIOGO,Gounghin,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,304.0,0.5,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE,KADIOGO,Gounghin,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,507.0,0.83,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE,KADIOGO,Gounghin,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,591.0,0.96,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE,KADIOGO,Ouagadougo (Sankaryare),cereales et tubercules,mil,KG,observe,detail,XOF,345.0,0.56,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE,KADIOGO,Ouagadougo (Sankaryare),cereales et tubercules,sorgho (white),KG,observe,detail,XOF,334.0,0.54,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE,KADIOGO,Ouagadougo (Sankaryare),legumineuses et fruits a coque,Groundnuts (shelled),KG,observe,detail,XOF,906.0,1.48,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-EST,BOULGOU,Tenkodogo,cereales et tubercules,riz (local),KG,observe,detail,XOF,395.0,0.64,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-EST,BOULGOU,Tenkodogo,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,303.0,0.49,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-EST,BOULGOU,Tenkodogo,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,434.0,0.71,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-EST,BOULGOU,Tenkodogo,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,543.0,0.89,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-EST,BOULGOU,Zabré,cereales et tubercules,mais (white),KG,observe,detail,XOF,200.0,0.33,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-EST,BOULGOU,Zabré,cereales et tubercules,riz (local),KG,observe,detail,XOF,357.0,0.58,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-EST,BOULGOU,Zabré,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,544.0,0.89,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-EST,BOULGOU,Zabré,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,239.0,0.39,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-EST,KOULPÉLOGO,Ouargaye,cereales et tubercules,mais (white),KG,observe,detail,XOF,224.0,0.37,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-EST,KOULPÉLOGO,Ouargaye,cereales et tubercules,mil,KG,observe,detail,XOF,262.0,0.43,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-EST,KOULPÉLOGO,Ouargaye,cereales et tubercules,riz (imported),KG,observe,detail,XOF,600.0,0.98,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-EST,KOULPÉLOGO,Ouargaye,cereales et tubercules,riz (local),KG,observe,detail,XOF,316.0,0.52,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-EST,KOULPÉLOGO,Ouargaye,legumineuses et fruits a coque,Groundnuts (shelled),KG,observe,detail,XOF,569.0,0.93,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-EST,KOURITTENGA,Koupela,cereales et tubercules,mil,KG,observe,detail,XOF,355.0,0.58,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-EST,KOURITTENGA,Koupela,cereales et tubercules,riz (local),KG,observe,detail,XOF,363.0,0.59,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-EST,KOURITTENGA,Koupela,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,460.0,0.75,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-EST,KOURITTENGA,Pouytenga,cereales et tubercules,mil,KG,observe,detail,XOF,319.0,0.52,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-EST,KOURITTENGA,Pouytenga,cereales et tubercules,riz (local),KG,observe,detail,XOF,382.0,0.62,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-EST,KOURITTENGA,Pouytenga,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,231.0,0.38,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-EST,KOURITTENGA,Pouytenga,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,420.0,0.68,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,mais (white),KG,observe,detail,XOF,263.0,0.43,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,mil,KG,observe,detail,XOF,355.0,0.58,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-NORD,BAM,Kongoussi,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,274.0,0.45,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-NORD,BAM,Kongoussi,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,400.0,0.65,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-NORD,NAMENTENGA,Boulsa,cereales et tubercules,mais (white),KG,observe,detail,XOF,265.0,0.43,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-NORD,NAMENTENGA,Boulsa,cereales et tubercules,mil,KG,observe,detail,XOF,326.0,0.53,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-NORD,NAMENTENGA,Boulsa,cereales et tubercules,riz (local),KG,observe,detail,XOF,330.0,0.54,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-NORD,NAMENTENGA,Boulsa,legumineuses et fruits a coque,haricots (niebe),KG,observe,detail,XOF,403.0,0.66,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-NORD,NAMENTENGA,Yalgo,cereales et tubercules,mil,KG,observe,detail,XOF,369.0,0.6,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-NORD,NAMENTENGA,Yalgo,cereales et tubercules,riz (local),KG,observe,detail,XOF,473.0,0.77,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-NORD,NAMENTENGA,Yalgo,cereales et tubercules,sorgho (white),KG,observe,detail,XOF,300.0,0.49,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-NORD,NAMENTENGA,Yalgo,legumineuses et fruits a coque,Groundnuts (shelled),KG,observe,detail,XOF,805.0,1.31,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-NORD,NAMENTENGA,Yalgo,legumineuses et fruits a coque,Groundnuts (unshelled),KG,observe,detail,XOF,244.0,0.4,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-NORD,SANMATENGA,Kaya,cereales et tubercules,mais (white),KG,observe,detail,XOF,250.0,0.41,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
avril 2024,CENTRE-NORD,SANMATENGA,Kaya,cereales et tubercules,riz (imported),KG,observe,detail,XOF,580.0,0.95,avril 2024,avril 2024,mensuelle,2024,2,4,wfp_food_prices_bfa.csv,prix
