indicateur,r_gion,produits,unit,date,value,valeur,date_source,periode_normalisee,granularite_temporelle,annee,trimestre,mois,source_fichier,domaine
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,juillet 2022,889.0,889.0,juillet 2022,juillet 2022,mensuelle,2022,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,aout 2022,866.0,866.0,aout 2022,aout 2022,mensuelle,2022,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,septembre 2022,833.0,833.0,septembre 2022,septembre 2022,mensuelle,2022,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,octobre 2022,865.0,865.0,octobre 2022,octobre 2022,mensuelle,2022,4,10,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,novembre 2022,960.0,960.0,novembre 2022,novembre 2022,mensuelle,2022,4,11,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,decembre 2022,1018.0,1018.0,decembre 2022,decembre 2022,mensuelle,2022,4,12,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,janvier 2023,989.0,989.0,janvier 2023,janvier 2023,mensuelle,2023,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,fevrier 2023,986.0,986.0,fevrier 2023,fevrier 2023,mensuelle,2023,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,mars 2023,977.0,977.0,mars 2023,mars 2023,mensuelle,2023,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,avril 2023,1037.0,1037.0,avril 2023,avril 2023,mensuelle,2023,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,mai 2023,1188.0,1188.0,mai 2023,mai 2023,mensuelle,2023,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,juin 2023,1206.0,1206.0,juin 2023,juin 2023,mensuelle,2023,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,juillet 2023,1164.0,1164.0,juillet 2023,juillet 2023,mensuelle,2023,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,aout 2023,1156.0,1156.0,aout 2023,aout 2023,mensuelle,2023,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,septembre 2023,1168.0,1168.0,septembre 2023,septembre 2023,mensuelle,2023,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,octobre 2023,1159.0,1159.0,octobre 2023,octobre 2023,mensuelle,2023,4,10,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,novembre 2023,1151.0,1151.0,novembre 2023,novembre 2023,mensuelle,2023,4,11,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,decembre 2023,1133.0,1133.0,decembre 2023,decembre 2023,mensuelle,2023,4,12,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,janvier 2024,1151.0,1151.0,janvier 2024,janvier 2024,mensuelle,2024,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,fevrier 2024,1164.0,1164.0,fevrier 2024,fevrier 2024,mensuelle,2024,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,mars 2024,1174.0,1174.0,mars 2024,mars 2024,mensuelle,2024,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,avril 2024,1117.0,1117.0,avril 2024,avril 2024,mensuelle,2024,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,mai 2024,997.0,997.0,mai 2024,mai 2024,mensuelle,2024,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,juin 2024,994.0,994.0,juin 2024,juin 2024,mensuelle,2024,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,juillet 2024,961.0,961.0,juillet 2024,juillet 2024,mensuelle,2024,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,aout 2024,983.0,983.0,aout 2024,aout 2024,mensuelle,2024,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,septembre 2024,1001.0,1001.0,septembre 2024,septembre 2024,mensuelle,2024,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,octobre 2024,1014.0,1014.0,octobre 2024,octobre 2024,mensuelle,2024,4,10,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,novembre 2024,978.0,978.0,novembre 2024,novembre 2024,mensuelle,2024,4,11,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,decembre 2024,1009.0,1009.0,decembre 2024,decembre 2024,mensuelle,2024,4,12,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,janvier 2025,930.139,930.139,janvier 2025,janvier 2025,mensuelle,2025,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,fevrier 2025,937.084953567676,937.084953567676,fevrier 2025,fevrier 2025,mensuelle,2025,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,mars 2025,978.488643647558,978.488643647558,mars 2025,mars 2025,mensuelle,2025,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,avril 2025,1019.70448114977,1019.70448114977,avril 2025,avril 2025,mensuelle,2025,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,mai 2025,849.916106947717,849.916106947717,mai 2025,mai 2025,mensuelle,2025,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,juin 2025,825.707567343043,825.707567343043,juin 2025,juin 2025,mensuelle,2025,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,juillet 2025,828.792115118496,828.792115118496,juillet 2025,juillet 2025,mensuelle,2025,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,aout 2025,846.684785871961,846.684785871961,aout 2025,aout 2025,mensuelle,2025,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sahel,pain en baguette,FCFA/kg,septembre 2025,897.593529285855,897.593529285855,septembre 2025,septembre 2025,mensuelle,2025,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Aubergine locale 'koumba',FCFA/kg,janvier 2024,322.143,322.143,janvier 2024,janvier 2024,mensuelle,2024,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Aubergine locale 'koumba',FCFA/kg,fevrier 2024,289.543,289.543,fevrier 2024,fevrier 2024,mensuelle,2024,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Aubergine locale 'koumba',FCFA/kg,mars 2024,323.534,323.534,mars 2024,mars 2024,mensuelle,2024,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Aubergine locale 'koumba',FCFA/kg,avril 2024,498.678,498.678,avril 2024,avril 2024,mensuelle,2024,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Aubergine locale 'koumba',FCFA/kg,mai 2024,850.535,850.535,mai 2024,mai 2024,mensuelle,2024,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Aubergine locale 'koumba',FCFA/kg,juin 2024,819.714,819.714,juin 2024,juin 2024,mensuelle,2024,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Aubergine locale 'koumba',FCFA/kg,juillet 2024,1021.81,1021.81,juillet 2024,juillet 2024,mensuelle,2024,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Aubergine locale 'koumba',FCFA/kg,aout 2024,243.384,243.384,aout 2024,aout 2024,mensuelle,2024,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Aubergine locale 'koumba',FCFA/kg,septembre 2024,216.761,216.761,septembre 2024,septembre 2024,mensuelle,2024,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Aubergine locale 'koumba',FCFA/kg,octobre 2024,238.52,238.52,octobre 2024,octobre 2024,mensuelle,2024,4,10,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Aubergine locale 'koumba',FCFA/kg,novembre 2024,339.503,339.503,novembre 2024,novembre 2024,mensuelle,2024,4,11,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Aubergine locale 'koumba',FCFA/kg,decembre 2024,308.516,308.516,decembre 2024,decembre 2024,mensuelle,2024,4,12,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Aubergine locale 'koumba',FCFA/kg,janvier 2025,376.2,376.2,janvier 2025,janvier 2025,mensuelle,2025,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Aubergine locale 'koumba',FCFA/kg,fevrier 2025,312.073760339732,312.073760339732,fevrier 2025,fevrier 2025,mensuelle,2025,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Aubergine locale 'koumba',FCFA/kg,mars 2025,290.113810431402,290.113810431402,mars 2025,mars 2025,mensuelle,2025,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Aubergine locale 'koumba',FCFA/kg,avril 2025,441.388338827643,441.388338827643,avril 2025,avril 2025,mensuelle,2025,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Aubergine locale 'koumba',FCFA/kg,mai 2025,522.826028892787,522.826028892787,mai 2025,mai 2025,mensuelle,2025,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Aubergine locale 'koumba',FCFA/kg,juin 2025,717.39289537133,717.39289537133,juin 2025,juin 2025,mensuelle,2025,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Aubergine locale 'koumba',FCFA/kg,juillet 2025,592.128981884718,592.128981884718,juillet 2025,juillet 2025,mensuelle,2025,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Aubergine locale 'koumba',FCFA/kg,aout 2025,351.330372352207,351.330372352207,aout 2025,aout 2025,mensuelle,2025,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Aubergine locale 'koumba',FCFA/kg,septembre 2025,273.986916585116,273.986916585116,septembre 2025,septembre 2025,mensuelle,2025,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Chou vert,FCFA/kg,janvier 2024,298.083,298.083,janvier 2024,janvier 2024,mensuelle,2024,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Chou vert,FCFA/kg,fevrier 2024,210.365,210.365,fevrier 2024,fevrier 2024,mensuelle,2024,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Chou vert,FCFA/kg,mars 2024,222.208,222.208,mars 2024,mars 2024,mensuelle,2024,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Chou vert,FCFA/kg,avril 2024,286.58,286.58,avril 2024,avril 2024,mensuelle,2024,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Chou vert,FCFA/kg,mai 2024,466.428,466.428,mai 2024,mai 2024,mensuelle,2024,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Chou vert,FCFA/kg,juin 2024,732.802,732.802,juin 2024,juin 2024,mensuelle,2024,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Chou vert,FCFA/kg,juillet 2024,662.684,662.684,juillet 2024,juillet 2024,mensuelle,2024,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Chou vert,FCFA/kg,aout 2024,399.441,399.441,aout 2024,aout 2024,mensuelle,2024,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Chou vert,FCFA/kg,septembre 2024,324.479,324.479,septembre 2024,septembre 2024,mensuelle,2024,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Chou vert,FCFA/kg,octobre 2024,359.909,359.909,octobre 2024,octobre 2024,mensuelle,2024,4,10,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Chou vert,FCFA/kg,novembre 2024,517.942,517.942,novembre 2024,novembre 2024,mensuelle,2024,4,11,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Chou vert,FCFA/kg,decembre 2024,428.806,428.806,decembre 2024,decembre 2024,mensuelle,2024,4,12,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Chou vert,FCFA/kg,janvier 2025,172.82,172.82,janvier 2025,janvier 2025,mensuelle,2025,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Chou vert,FCFA/kg,fevrier 2025,135.384615062673,135.384615062673,fevrier 2025,fevrier 2025,mensuelle,2025,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Chou vert,FCFA/kg,mars 2025,166.894632792908,166.894632792908,mars 2025,mars 2025,mensuelle,2025,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Chou vert,FCFA/kg,avril 2025,293.699670354418,293.699670354418,avril 2025,avril 2025,mensuelle,2025,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Chou vert,FCFA/kg,mai 2025,780.625762023893,780.625762023893,mai 2025,mai 2025,mensuelle,2025,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Chou vert,FCFA/kg,juin 2025,536.863292694087,536.863292694087,juin 2025,juin 2025,mensuelle,2025,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Chou vert,FCFA/kg,juillet 2025,472.737841740597,472.737841740597,juillet 2025,juillet 2025,mensuelle,2025,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Chou vert,FCFA/kg,aout 2025,498.215407769624,498.215407769624,aout 2025,aout 2025,mensuelle,2025,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Chou vert,FCFA/kg,septembre 2025,438.671982481699,438.671982481699,septembre 2025,septembre 2025,mensuelle,2025,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles fraîches d'oseille,FCFA/kg,janvier 2024,336.159,336.159,janvier 2024,janvier 2024,mensuelle,2024,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles fraîches d'oseille,FCFA/kg,fevrier 2024,300.687,300.687,fevrier 2024,fevrier 2024,mensuelle,2024,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles fraîches d'oseille,FCFA/kg,mars 2024,286.859,286.859,mars 2024,mars 2024,mensuelle,2024,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles fraîches d'oseille,FCFA/kg,avril 2024,232.334,232.334,avril 2024,avril 2024,mensuelle,2024,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles fraîches d'oseille,FCFA/kg,mai 2024,224.553,224.553,mai 2024,mai 2024,mensuelle,2024,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles fraîches d'oseille,FCFA/kg,juin 2024,257.352,257.352,juin 2024,juin 2024,mensuelle,2024,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles fraîches d'oseille,FCFA/kg,juillet 2024,205.619,205.619,juillet 2024,juillet 2024,mensuelle,2024,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles fraîches d'oseille,FCFA/kg,aout 2024,155.967,155.967,aout 2024,aout 2024,mensuelle,2024,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles fraîches d'oseille,FCFA/kg,septembre 2024,165.52,165.52,septembre 2024,septembre 2024,mensuelle,2024,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles fraîches d'oseille,FCFA/kg,octobre 2024,218.762,218.762,octobre 2024,octobre 2024,mensuelle,2024,4,10,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles fraîches d'oseille,FCFA/kg,novembre 2024,260.443,260.443,novembre 2024,novembre 2024,mensuelle,2024,4,11,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles fraîches d'oseille,FCFA/kg,decembre 2024,461.037,461.037,decembre 2024,decembre 2024,mensuelle,2024,4,12,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles fraîches d'oseille,FCFA/kg,janvier 2025,371.041,371.041,janvier 2025,janvier 2025,mensuelle,2025,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles fraîches d'oseille,FCFA/kg,fevrier 2025,358.665958022232,358.665958022232,fevrier 2025,fevrier 2025,mensuelle,2025,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles fraîches d'oseille,FCFA/kg,mars 2025,313.341643700788,313.341643700788,mars 2025,mars 2025,mensuelle,2025,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles fraîches d'oseille,FCFA/kg,avril 2025,244.414042023261,244.414042023261,avril 2025,avril 2025,mensuelle,2025,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles fraîches d'oseille,FCFA/kg,mai 2025,288.059641250971,288.059641250971,mai 2025,mai 2025,mensuelle,2025,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles fraîches d'oseille,FCFA/kg,juin 2025,192.182254895839,192.182254895839,juin 2025,juin 2025,mensuelle,2025,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles fraîches d'oseille,FCFA/kg,juillet 2025,234.055219183758,234.055219183758,juillet 2025,juillet 2025,mensuelle,2025,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles fraîches d'oseille,FCFA/kg,aout 2025,190.583140403006,190.583140403006,aout 2025,aout 2025,mensuelle,2025,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles fraîches d'oseille,FCFA/kg,septembre 2025,151.849982460611,151.849982460611,septembre 2025,septembre 2025,mensuelle,2025,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles séchées de baobab,FCFA/kg,janvier 2024,1080.6,1080.6,janvier 2024,janvier 2024,mensuelle,2024,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles séchées de baobab,FCFA/kg,fevrier 2024,1048.36,1048.36,fevrier 2024,fevrier 2024,mensuelle,2024,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles séchées de baobab,FCFA/kg,mars 2024,1066.7,1066.7,mars 2024,mars 2024,mensuelle,2024,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles séchées de baobab,FCFA/kg,avril 2024,3210.83,3210.83,avril 2024,avril 2024,mensuelle,2024,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles séchées de baobab,FCFA/kg,mai 2024,4306.73,4306.73,mai 2024,mai 2024,mensuelle,2024,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles séchées de baobab,FCFA/kg,juin 2024,4890.03,4890.03,juin 2024,juin 2024,mensuelle,2024,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles séchées de baobab,FCFA/kg,juillet 2024,4726.7,4726.7,juillet 2024,juillet 2024,mensuelle,2024,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles séchées de baobab,FCFA/kg,aout 2024,4677.14,4677.14,aout 2024,aout 2024,mensuelle,2024,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles séchées de baobab,FCFA/kg,novembre 2024,6944.12,6944.12,novembre 2024,novembre 2024,mensuelle,2024,4,11,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles séchées de baobab,FCFA/kg,decembre 2024,1897.66,1897.66,decembre 2024,decembre 2024,mensuelle,2024,4,12,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles séchées de baobab,FCFA/kg,janvier 2025,1135.17,1135.17,janvier 2025,janvier 2025,mensuelle,2025,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles séchées de baobab,FCFA/kg,fevrier 2025,826.08740871852,826.08740871852,fevrier 2025,fevrier 2025,mensuelle,2025,1,2,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles séchées de baobab,FCFA/kg,mars 2025,0.0,0.0,mars 2025,mars 2025,mensuelle,2025,1,3,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles séchées de baobab,FCFA/kg,avril 2025,1704.04784902406,1704.04784902406,avril 2025,avril 2025,mensuelle,2025,2,4,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles séchées de baobab,FCFA/kg,mai 2025,1279.89542903482,1279.89542903482,mai 2025,mai 2025,mensuelle,2025,2,5,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles séchées de baobab,FCFA/kg,juin 2025,1928.72859589608,1928.72859589608,juin 2025,juin 2025,mensuelle,2025,2,6,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles séchées de baobab,FCFA/kg,juillet 2025,629.467972036978,629.467972036978,juillet 2025,juillet 2025,mensuelle,2025,3,7,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles séchées de baobab,FCFA/kg,aout 2025,661.80373651312,661.80373651312,aout 2025,aout 2025,mensuelle,2025,3,8,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Feuilles séchées de baobab,FCFA/kg,septembre 2025,681.656296415789,681.656296415789,septembre 2025,septembre 2025,mensuelle,2025,3,9,Prix moyens mensuels de quelques produits par région2.csv,prix
Prix moyens mensuels de quelques produits par région,Sud Ouest,Gombo sec,FCFA/kg,janvier 2024,1914.89,1914.89,janvier 2024,janvier 2024,mensuelle,2024,1,1,Prix moyens mensuels de quelques produits par région2.csv,prix
