indicateur,r_gion,produits,unit,date,value,valeur,date_source,periode_normalisee,granularite_temporelle,annee,trimestre,mois,source_fichier,domaine
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,fevrier 2020,800.0,800.0,fevrier 2020,fevrier 2020,mensuelle,2020,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,mars 2020,800.0,800.0,mars 2020,mars 2020,mensuelle,2020,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,avril 2020,800.0,800.0,avril 2020,avril 2020,mensuelle,2020,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,mai 2020,800.0,800.0,mai 2020,mai 2020,mensuelle,2020,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,juin 2020,800.0,800.0,juin 2020,juin 2020,mensuelle,2020,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,juillet 2020,800.0,800.0,juillet 2020,juillet 2020,mensuelle,2020,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,aout 2020,800.0,800.0,aout 2020,aout 2020,mensuelle,2020,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,septembre 2020,800.0,800.0,septembre 2020,septembre 2020,mensuelle,2020,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,octobre 2020,800.0,800.0,octobre 2020,octobre 2020,mensuelle,2020,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,novembre 2020,800.0,800.0,novembre 2020,novembre 2020,mensuelle,2020,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,decembre 2020,800.0,800.0,decembre 2020,decembre 2020,mensuelle,2020,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,janvier 2021,800.0,800.0,janvier 2021,janvier 2021,mensuelle,2021,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,fevrier 2021,800.0,800.0,fevrier 2021,fevrier 2021,mensuelle,2021,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,mars 2021,800.0,800.0,mars 2021,mars 2021,mensuelle,2021,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,avril 2021,800.0,800.0,avril 2021,avril 2021,mensuelle,2021,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,mai 2021,800.0,800.0,mai 2021,mai 2021,mensuelle,2021,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,juin 2021,800.0,800.0,juin 2021,juin 2021,mensuelle,2021,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,juillet 2021,800.0,800.0,juillet 2021,juillet 2021,mensuelle,2021,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,aout 2021,800.0,800.0,aout 2021,aout 2021,mensuelle,2021,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,septembre 2021,800.0,800.0,septembre 2021,septembre 2021,mensuelle,2021,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,octobre 2021,800.0,800.0,octobre 2021,octobre 2021,mensuelle,2021,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,novembre 2021,800.0,800.0,novembre 2021,novembre 2021,mensuelle,2021,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,decembre 2021,800.0,800.0,decembre 2021,decembre 2021,mensuelle,2021,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,janvier 2022,800.0,800.0,janvier 2022,janvier 2022,mensuelle,2022,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,fevrier 2022,800.0,800.0,fevrier 2022,fevrier 2022,mensuelle,2022,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,mars 2022,800.0,800.0,mars 2022,mars 2022,mensuelle,2022,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,avril 2022,800.0,800.0,avril 2022,avril 2022,mensuelle,2022,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,mai 2022,850.0,850.0,mai 2022,mai 2022,mensuelle,2022,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,juin 2022,850.0,850.0,juin 2022,juin 2022,mensuelle,2022,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,juillet 2022,850.0,850.0,juillet 2022,juillet 2022,mensuelle,2022,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,aout 2022,850.0,850.0,aout 2022,aout 2022,mensuelle,2022,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,septembre 2022,850.0,850.0,septembre 2022,septembre 2022,mensuelle,2022,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,octobre 2022,850.0,850.0,octobre 2022,octobre 2022,mensuelle,2022,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,novembre 2022,850.0,850.0,novembre 2022,novembre 2022,mensuelle,2022,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,decembre 2022,850.0,850.0,decembre 2022,decembre 2022,mensuelle,2022,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,janvier 2023,850.0,850.0,janvier 2023,janvier 2023,mensuelle,2023,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,fevrier 2023,850.0,850.0,fevrier 2023,fevrier 2023,mensuelle,2023,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,mars 2023,850.0,850.0,mars 2023,mars 2023,mensuelle,2023,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,avril 2023,850.0,850.0,avril 2023,avril 2023,mensuelle,2023,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,mai 2023,850.0,850.0,mai 2023,mai 2023,mensuelle,2023,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,juin 2023,850.0,850.0,juin 2023,juin 2023,mensuelle,2023,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,juillet 2023,850.0,850.0,juillet 2023,juillet 2023,mensuelle,2023,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,aout 2023,850.0,850.0,aout 2023,aout 2023,mensuelle,2023,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,septembre 2023,850.0,850.0,septembre 2023,septembre 2023,mensuelle,2023,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,octobre 2023,850.0,850.0,octobre 2023,octobre 2023,mensuelle,2023,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,novembre 2023,850.0,850.0,novembre 2023,novembre 2023,mensuelle,2023,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,decembre 2023,850.0,850.0,decembre 2023,decembre 2023,mensuelle,2023,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,janvier 2024,900.0,900.0,janvier 2024,janvier 2024,mensuelle,2024,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,fevrier 2024,850.0,850.0,fevrier 2024,fevrier 2024,mensuelle,2024,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,mars 2024,850.0,850.0,mars 2024,mars 2024,mensuelle,2024,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,avril 2024,895.0,895.0,avril 2024,avril 2024,mensuelle,2024,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,mai 2024,850.0,850.0,mai 2024,mai 2024,mensuelle,2024,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,juin 2024,850.0,850.0,juin 2024,juin 2024,mensuelle,2024,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,juillet 2024,850.0,850.0,juillet 2024,juillet 2024,mensuelle,2024,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,aout 2024,850.0,850.0,aout 2024,aout 2024,mensuelle,2024,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,septembre 2024,850.0,850.0,septembre 2024,septembre 2024,mensuelle,2024,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,octobre 2024,850.0,850.0,octobre 2024,octobre 2024,mensuelle,2024,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,novembre 2024,870.0,870.0,novembre 2024,novembre 2024,mensuelle,2024,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,decembre 2024,870.0,870.0,decembre 2024,decembre 2024,mensuelle,2024,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,janvier 2025,850.0,850.0,janvier 2025,janvier 2025,mensuelle,2025,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,fevrier 2025,850.0,850.0,fevrier 2025,fevrier 2025,mensuelle,2025,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,mars 2025,1099.99999999999,1099.99999999999,mars 2025,mars 2025,mensuelle,2025,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,avril 2025,1099.99999999999,1099.99999999999,avril 2025,avril 2025,mensuelle,2025,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,mai 2025,999.999999999999,999.999999999999,mai 2025,mai 2025,mensuelle,2025,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,juin 2025,999.999999999999,999.999999999999,juin 2025,juin 2025,mensuelle,2025,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,juillet 2025,999.999999999999,999.999999999999,juillet 2025,juillet 2025,mensuelle,2025,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,aout 2025,999.999999999999,999.999999999999,aout 2025,aout 2025,mensuelle,2025,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sucre importé en morceau blanc/blond,FCFA/kg,septembre 2025,999.999999999999,999.999999999999,septembre 2025,septembre 2025,mensuelle,2025,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,janvier 2018,14167.0,14167.0,janvier 2018,janvier 2018,mensuelle,2018,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,fevrier 2018,14167.0,14167.0,fevrier 2018,fevrier 2018,mensuelle,2018,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,mars 2018,14167.0,14167.0,mars 2018,mars 2018,mensuelle,2018,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,avril 2018,14167.0,14167.0,avril 2018,avril 2018,mensuelle,2018,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,mai 2018,14167.0,14167.0,mai 2018,mai 2018,mensuelle,2018,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,juin 2018,14167.0,14167.0,juin 2018,juin 2018,mensuelle,2018,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,juillet 2018,14167.0,14167.0,juillet 2018,juillet 2018,mensuelle,2018,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,aout 2018,14250.0,14250.0,aout 2018,aout 2018,mensuelle,2018,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,septembre 2018,14167.0,14167.0,septembre 2018,septembre 2018,mensuelle,2018,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,octobre 2018,14167.0,14167.0,octobre 2018,octobre 2018,mensuelle,2018,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,novembre 2018,14167.0,14167.0,novembre 2018,novembre 2018,mensuelle,2018,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,decembre 2018,14167.0,14167.0,decembre 2018,decembre 2018,mensuelle,2018,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,janvier 2019,14167.0,14167.0,janvier 2019,janvier 2019,mensuelle,2019,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,fevrier 2019,14167.0,14167.0,fevrier 2019,fevrier 2019,mensuelle,2019,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,mars 2019,14167.0,14167.0,mars 2019,mars 2019,mensuelle,2019,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,avril 2019,14167.0,14167.0,avril 2019,avril 2019,mensuelle,2019,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,mai 2019,14167.0,14167.0,mai 2019,mai 2019,mensuelle,2019,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,juin 2019,14833.0,14833.0,juin 2019,juin 2019,mensuelle,2019,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,juillet 2019,14833.0,14833.0,juillet 2019,juillet 2019,mensuelle,2019,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,aout 2019,14833.0,14833.0,aout 2019,aout 2019,mensuelle,2019,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,septembre 2019,14833.0,14833.0,septembre 2019,septembre 2019,mensuelle,2019,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,octobre 2019,14833.0,14833.0,octobre 2019,octobre 2019,mensuelle,2019,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,novembre 2019,14833.0,14833.0,novembre 2019,novembre 2019,mensuelle,2019,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,decembre 2019,14833.0,14833.0,decembre 2019,decembre 2019,mensuelle,2019,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,janvier 2020,14833.0,14833.0,janvier 2020,janvier 2020,mensuelle,2020,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,fevrier 2020,14833.0,14833.0,fevrier 2020,fevrier 2020,mensuelle,2020,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,mars 2020,14833.0,14833.0,mars 2020,mars 2020,mensuelle,2020,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,avril 2020,14917.0,14917.0,avril 2020,avril 2020,mensuelle,2020,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,mai 2020,14833.0,14833.0,mai 2020,mai 2020,mensuelle,2020,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,juin 2020,14833.0,14833.0,juin 2020,juin 2020,mensuelle,2020,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,juillet 2020,14833.0,14833.0,juillet 2020,juillet 2020,mensuelle,2020,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,aout 2020,14833.0,14833.0,aout 2020,aout 2020,mensuelle,2020,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,septembre 2020,14833.0,14833.0,septembre 2020,septembre 2020,mensuelle,2020,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,octobre 2020,14833.0,14833.0,octobre 2020,octobre 2020,mensuelle,2020,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,novembre 2020,14833.0,14833.0,novembre 2020,novembre 2020,mensuelle,2020,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,decembre 2020,14833.0,14833.0,decembre 2020,decembre 2020,mensuelle,2020,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,janvier 2021,14833.0,14833.0,janvier 2021,janvier 2021,mensuelle,2021,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,fevrier 2021,14833.0,14833.0,fevrier 2021,fevrier 2021,mensuelle,2021,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,mars 2021,14833.0,14833.0,mars 2021,mars 2021,mensuelle,2021,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,avril 2021,14833.0,14833.0,avril 2021,avril 2021,mensuelle,2021,2,4,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,mai 2021,14833.0,14833.0,mai 2021,mai 2021,mensuelle,2021,2,5,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,juin 2021,14833.0,14833.0,juin 2021,juin 2021,mensuelle,2021,2,6,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,juillet 2021,14833.0,14833.0,juillet 2021,juillet 2021,mensuelle,2021,3,7,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,aout 2021,14833.0,14833.0,aout 2021,aout 2021,mensuelle,2021,3,8,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,septembre 2021,17500.0,17500.0,septembre 2021,septembre 2021,mensuelle,2021,3,9,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,octobre 2021,17500.0,17500.0,octobre 2021,octobre 2021,mensuelle,2021,4,10,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,novembre 2021,17500.0,17500.0,novembre 2021,novembre 2021,mensuelle,2021,4,11,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,decembre 2021,17500.0,17500.0,decembre 2021,decembre 2021,mensuelle,2021,4,12,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,janvier 2022,17500.0,17500.0,janvier 2022,janvier 2022,mensuelle,2022,1,1,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,fevrier 2022,17500.0,17500.0,fevrier 2022,fevrier 2022,mensuelle,2022,1,2,Prix moyens mensuels de quelques produits par région1.csv,prix
Prix moyens mensuels de quelques produits par région,Nord,Sorgho blanc1,FCFA/Sac de 100 kg,mars 2022,17500.0,17500.0,mars 2022,mars 2022,mensuelle,2022,1,3,Prix moyens mensuels de quelques produits par région1.csv,prix
