"indicateur","région","produits","Unit","Date","Value"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2018M2","10542"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2018M3","10542"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2018M4","10542"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2018M5","10542"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2018M6","10542"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2018M7","10542"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2018M8","10500"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2018M9","10542"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2018M10","10542"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2018M11","10542"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2018M12","10542"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2019M1","10542"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2019M2","10542"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2019M3","10542"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2019M4","10542"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2019M5","10542"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2019M6","11042"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2019M7","11042"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2019M8","11042"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2019M9","11042"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2019M10","11042"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2019M11","11042"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2019M12","11042"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2020M1","11042"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2020M2","11042"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2020M3","10958"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2020M4","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2020M5","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2020M6","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2020M7","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2020M8","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2020M9","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2020M10","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2020M11","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2020M12","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2021M1","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2021M2","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2021M3","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2021M4","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2021M5","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2021M6","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2021M7","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2021M8","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2021M9","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2021M10","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2021M11","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2021M12","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2022M1","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2022M2","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2022M3","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2022M4","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2022M5","10875"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2022M6","11042"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2022M7","11042"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2022M8","11042"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2022M9","11042"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2022M10","11042"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2022M11","11042"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2022M12","11042"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2023M1","11042"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2023M2","11042"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2023M3","11042"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2023M4","11042"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2023M5","11000"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2023M6","11000"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2023M7","11000"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2023M8","11000"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2023M9","11000"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2023M10","11000"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2023M11","11000"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2023M12","11000"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M1","12500"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M2","11000"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M3","12417"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M4","12417"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M5","12417"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M6","12417"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M7","12417"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M8","13000"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M9","13000"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M10","13000"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M11","13500"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2024M12","13500"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2025M1","13500"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2025M2","13499.9999999999"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2025M3","13499.9999999999"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2025M4","12500"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2025M5","12500"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2025M6","12500"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2025M7","12500"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2025M8","12500"
"Prix moyens mensuels de quelques produits par région","Nord","Riz local blanc longs grains","FCFA/Sac de 25 kg","2025M9","12500"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Aubergine locale 'koumba'","FCFA/kg","2024M1","344.498"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Aubergine locale 'koumba'","FCFA/kg","2024M2","355.955"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Aubergine locale 'koumba'","FCFA/kg","2024M3","328.68"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Aubergine locale 'koumba'","FCFA/kg","2024M4","655.459"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Aubergine locale 'koumba'","FCFA/kg","2024M5","828.134"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Aubergine locale 'koumba'","FCFA/kg","2024M6","804.348"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Aubergine locale 'koumba'","FCFA/kg","2024M7","757.49"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Aubergine locale 'koumba'","FCFA/kg","2024M8","387.068"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Aubergine locale 'koumba'","FCFA/kg","2024M9","213.469"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Aubergine locale 'koumba'","FCFA/kg","2024M10","303.489"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Aubergine locale 'koumba'","FCFA/kg","2024M11","325.796"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Aubergine locale 'koumba'","FCFA/kg","2024M12","301.336"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Aubergine locale 'koumba'","FCFA/kg","2025M1","327.762380736781"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Aubergine locale 'koumba'","FCFA/kg","2025M2","282.131494518719"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Aubergine locale 'koumba'","FCFA/kg","2025M3","369.977011740426"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Aubergine locale 'koumba'","FCFA/kg","2025M4","616.245784688651"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Aubergine locale 'koumba'","FCFA/kg","2025M5","785.2290322404"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Aubergine locale 'koumba'","FCFA/kg","2025M6","890.477828956213"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Aubergine locale 'koumba'","FCFA/kg","2025M7","795.838421875818"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Aubergine locale 'koumba'","FCFA/kg","2025M8","422.60305535461"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Aubergine locale 'koumba'","FCFA/kg","2025M9","278.286439060012"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Farine de blé","FCFA/kg","2024M1","525"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Farine de blé","FCFA/kg","2024M2","516.401"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Farine de blé","FCFA/kg","2024M3","550"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Farine de blé","FCFA/kg","2024M4","550"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Farine de blé","FCFA/kg","2024M5","500"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Farine de blé","FCFA/kg","2024M6","500"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Farine de blé","FCFA/kg","2024M7","500"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Farine de blé","FCFA/kg","2024M8","525"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Farine de blé","FCFA/kg","2024M9","575"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Farine de blé","FCFA/kg","2024M10","575"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Farine de blé","FCFA/kg","2024M11","525"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Farine de blé","FCFA/kg","2024M12","525"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Farine de blé","FCFA/kg","2025M1","524.404424085075"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Farine de blé","FCFA/kg","2025M2","524.404424085075"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Farine de blé","FCFA/kg","2025M3","524.404424085075"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Farine de blé","FCFA/kg","2025M4","508.005933886693"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Farine de blé","FCFA/kg","2025M5","499.999999999999"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Farine de blé","FCFA/kg","2025M6","516.140057728183"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Farine de blé","FCFA/kg","2025M7","499.999999999999"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Farine de blé","FCFA/kg","2025M8","508.005933886693"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Farine de blé","FCFA/kg","2025M9","524.404424085075"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Haricot local blanc","FCFA/kg","2024M1","409.672"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Haricot local blanc","FCFA/kg","2024M2","426.289"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Haricot local blanc","FCFA/kg","2024M3","430.678"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Haricot local blanc","FCFA/kg","2024M4","499.592"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Haricot local blanc","FCFA/kg","2024M5","508.956"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Haricot local blanc","FCFA/kg","2024M6","497.183"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Haricot local blanc","FCFA/kg","2024M7","578.725"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Haricot local blanc","FCFA/kg","2024M8","662.581"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Haricot local blanc","FCFA/kg","2024M9","740.417"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Haricot local blanc","FCFA/kg","2024M10","472.323"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Haricot local blanc","FCFA/kg","2024M11","487.171"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Haricot local blanc","FCFA/kg","2024M12","641.621"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Haricot local blanc","FCFA/kg","2025M1","637.942965008392"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Haricot local blanc","FCFA/kg","2025M2","650.57682131191"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Haricot local blanc","FCFA/kg","2025M3","602.189310700743"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Haricot local blanc","FCFA/kg","2025M4","634.215506424265"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Haricot local blanc","FCFA/kg","2025M5","690.317051332521"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Haricot local blanc","FCFA/kg","2025M6","570.514849324293"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Haricot local blanc","FCFA/kg","2025M7","544.450031458277"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Haricot local blanc","FCFA/kg","2025M8","511.421752471871"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Haricot local blanc","FCFA/kg","2025M9","485.177274829788"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc1","FCFA/Sac de 100 kg","2024M1","24500"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc1","FCFA/Sac de 100 kg","2024M2","23902.2"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc1","FCFA/Sac de 100 kg","2024M3","24500"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc1","FCFA/Sac de 100 kg","2024M4","26500"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc1","FCFA/Sac de 100 kg","2024M5","28000"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc1","FCFA/Sac de 100 kg","2024M6","26250"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc1","FCFA/Sac de 100 kg","2024M7","31500"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc1","FCFA/Sac de 100 kg","2024M8","31500"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc1","FCFA/Sac de 100 kg","2024M9","31500"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc1","FCFA/Sac de 100 kg","2024M10","34000"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc1","FCFA/Sac de 100 kg","2024M11","26820.8"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc1","FCFA/Sac de 100 kg","2024M12","26250"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc1","FCFA/Sac de 100 kg","2025M1","28571.5857134214"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc1","FCFA/Sac de 100 kg","2025M2","29750"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc1","FCFA/Sac de 100 kg","2025M3","29750"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc1","FCFA/Sac de 100 kg","2025M4","26999.9999999999"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc1","FCFA/Sac de 100 kg","2025M5","32000"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc1","FCFA/Sac de 100 kg","2025M6","29036.023406495"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc1","FCFA/Sac de 100 kg","2025M7","23999.9999999999"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc1","FCFA/Sac de 100 kg","2025M8","22499.9999999999"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc1","FCFA/Sac de 100 kg","2025M9","22499.9999999999"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc","FCFA/kg","2024M1","273.757"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc","FCFA/kg","2024M2","272.532"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc","FCFA/kg","2024M3","270.403"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc","FCFA/kg","2024M4","273.792"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc","FCFA/kg","2024M5","283.023"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc","FCFA/kg","2024M6","276.229"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc","FCFA/kg","2024M7","340.072"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc","FCFA/kg","2024M8","339.816"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc","FCFA/kg","2024M9","355.893"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc","FCFA/kg","2024M10","321.179"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc","FCFA/kg","2024M11","267.425"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc","FCFA/kg","2024M12","292.834"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc","FCFA/kg","2025M1","314.75365665934"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc","FCFA/kg","2025M2","321.178967137685"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc","FCFA/kg","2025M3","321.178967137685"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc","FCFA/kg","2025M4","304.70539257802"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc","FCFA/kg","2025M5","292.687244912085"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc","FCFA/kg","2025M6","297.804667794699"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc","FCFA/kg","2025M7","297.804667794699"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc","FCFA/kg","2025M8","270.855904658721"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Maïs blanc","FCFA/kg","2025M9","261.671663889299"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)","FCFA/kg","2024M1","323.942"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)","FCFA/kg","2024M2","315.741"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)","FCFA/kg","2024M3","339.907"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)","FCFA/kg","2024M4","345.304"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)","FCFA/kg","2024M5","326.973"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)","FCFA/kg","2024M6","351.98"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)","FCFA/kg","2024M7","420.921"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)","FCFA/kg","2024M8","430.637"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)","FCFA/kg","2024M9","457.762"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)","FCFA/kg","2024M10","466.16"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)","FCFA/kg","2024M11","400.962"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)","FCFA/kg","2024M12","445.626"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)","FCFA/kg","2025M1","457.584439015064"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)","FCFA/kg","2025M2","395.014322880931"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)","FCFA/kg","2025M3","453.881424436237"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)","FCFA/kg","2025M4","397.366955805335"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)","FCFA/kg","2025M5","433.277662549358"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)","FCFA/kg","2025M6","370.734834984144"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)","FCFA/kg","2025M7","370.734834984143"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)","FCFA/kg","2025M8","376.670992140901"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)","FCFA/kg","2025M9","364.892228864039"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M1","38500"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M2","31500"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M3","45500"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M4","35000"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M5","35000"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M6","35000"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M7","44325.7"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M8","49000"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M9","49000"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M10","52000"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M11","37702.6"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)1","FCFA/Sac de 100 kg","2024M12","38919.7"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)1","FCFA/Sac de 100 kg","2025M1","41999.9999999999"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)1","FCFA/Sac de 100 kg","2025M2","39074.7115953851"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)1","FCFA/Sac de 100 kg","2025M3","41999.9999999999"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)1","FCFA/Sac de 100 kg","2025M4","31500"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)1","FCFA/Sac de 100 kg","2025M5","44000"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)1","FCFA/Sac de 100 kg","2025M6","39999.9999999999"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)1","FCFA/Sac de 100 kg","2025M7","32999.9999999999"
"Prix moyens mensuels de quelques produits par région","Plateau Central","Mil (petit mil)1","FCFA/Sac de 100 kg","2025M8","32500"
