"indicateur","région","produits","Unit","Date","Value"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2020M9","1023"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2020M10","1092"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2020M11","1019"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2020M12","990"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2021M1","1132"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2021M2","1094"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2021M3","1081"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2021M4","1025"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2021M5","1050"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2021M6","994"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2021M7","934"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2021M8","859"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2021M9","813"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2021M10","787"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2021M11","851"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2021M12","841"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2022M1","839"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2022M2","843"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2022M3","849"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2022M4","852"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2022M5","861"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2022M6","870"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2022M7","811"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2022M8","796"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2022M9","725"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2022M10","703"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2022M11","795"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2022M12","829"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2023M1","844"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2023M2","846"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2023M3","872"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2023M4","875"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2023M5","910"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2023M6","913"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2023M7","907"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2023M8","851"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2023M9","795"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2023M10","821"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2023M11","838"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2023M12","863"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2024M1","2303"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2024M2","838"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2024M3","857"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2024M4","910"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2024M5","915"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2024M6","893"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2024M7","857"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2024M8","839"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2024M9","819"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2024M10","829"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2024M11","850"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2024M12","819"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2025M1","1342.6"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2025M2","1348.56606545147"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2025M3","1334.04520390815"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2025M4","1294.01921707585"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2025M5","1297.94643401902"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2025M6","1275.15334204689"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2025M7","1217.71159592677"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2025M8","1147.43388659625"
"Prix moyens mensuels de quelques produits par région","Nord","Voaga sec","FCFA/kg","2025M9","1010.35850469181"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2018M1","401"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2018M2","397"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2018M3","398"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2018M4","435"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2018M5","525"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2018M6","557"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2018M7","435"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2018M8","559"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2018M9","525"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2018M10","525"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2018M11","435"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2018M12","496"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2019M1","425"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2019M2","423"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2019M3","496"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2019M4","526"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2019M5","526"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2019M6","557"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2019M7","437"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2019M8","525"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2019M9","557"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2019M10","525"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2019M11","433"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2019M12","496"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2020M1","425"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2020M2","423"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2020M3","495"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2020M4","398"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2020M5","525"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2020M6","557"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2020M7","617"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2020M8","525"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2020M9","557"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2020M10","575"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2020M11","570"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2020M12","548"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2021M1","486"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2021M2","478"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2021M3","462"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2021M4","508"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2021M5","518"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2021M6","540"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2021M7","551"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2021M8","569"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2021M9","550"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2021M10","497"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2021M11","513"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2021M12","500"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2022M1","521"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2022M2","545"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2022M3","565"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2022M4","590"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2022M5","684"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2022M6","717"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2022M7","750"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2022M8","779"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2022M9","784"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2022M10","805"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2022M11","741"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2022M12","679"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2023M1","559"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2023M2","517"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2023M3","487"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2023M4","532"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2023M5","567"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2023M6","602"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2023M7","616"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2023M8","657"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2023M9","676"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2023M10","693"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2023M11","705"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2023M12","677"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2024M1","430"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2024M2","483"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2024M3","468"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2024M4","500"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2024M5","500"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2024M6","560"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2024M7","566"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2024M8","576"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2024M9","584"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2024M10","596"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2024M11","605"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2024M12","584"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2025M1","541.015"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2025M2","490.590423529155"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2025M3","463.78043409211"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2025M4","453.824642920598"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2025M5","448.816968543902"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2025M6","504.948196949283"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2025M7","529.24616479551"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2025M8","543.840354015342"
"Prix moyens mensuels de quelques produits par région","Nord","Tomates rondes","FCFA/kg","2025M9","481.558288997693"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2018M1","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2018M2","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2018M3","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2018M4","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2018M5","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2018M6","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2018M7","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2018M8","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2018M9","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2018M10","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2018M11","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2018M12","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2019M1","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2019M2","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2019M3","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2019M4","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2019M5","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2019M6","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2019M7","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2019M8","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2019M9","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2019M10","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2019M11","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2019M12","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2020M1","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2020M2","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2020M3","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2020M4","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2020M5","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2020M6","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2020M7","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2020M8","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2020M9","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2020M10","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2020M11","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2020M12","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2021M1","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2021M2","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2021M3","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2021M4","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2021M5","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2021M6","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2021M7","67"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2021M8","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2021M9","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2021M10","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2021M11","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2021M12","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2022M1","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2022M2","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2022M3","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2022M4","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2022M5","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2022M6","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2022M7","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2022M8","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2022M9","67"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2022M10","67"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2022M11","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2022M12","66"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2023M1","67"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2023M2","67"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2023M3","67"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2023M4","68"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2023M5","69"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2023M6","69"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2023M7","70"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2023M8","70"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2023M9","71"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2023M10","72"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2023M11","72"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2023M12","72"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2024M1","204"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2024M2","73"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2024M3","73"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2024M4","74"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2024M5","74"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2024M6","74"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2024M7","74"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2024M8","74"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2024M9","74"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2024M10","73"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2024M11","73"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2024M12","74"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2025M1","72.914"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2025M2","72.7725309912051"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2025M3","73.0088594398782"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2025M4","72.9769388548776"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2025M5","72.3132053104998"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2025M6","59.4985113344401"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2025M7","56.8180262911822"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2025M8","56.6191987369096"
"Prix moyens mensuels de quelques produits par région","Nord","Bois de chauffe arbre de brousse","FCFA/kg","2025M9","53.0101488213121"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2018M1","327"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2018M2","324"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2018M3","325"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2018M4","325"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2018M5","328"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2018M6","325"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2018M7","325"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2018M8","327"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2018M9","328"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2018M10","328"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2018M11","325"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2018M12","328"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2019M1","328"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2019M2","327"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2019M3","328"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2019M4","328"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2019M5","328"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2019M6","325"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2019M7","327"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2019M8","328"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2019M9","325"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2019M10","328"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2019M11","325"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2019M12","328"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2020M2","327"
"Prix moyens mensuels de quelques produits par région","Nord","Charbon de bois","FCFA/kg","2020M3","328"
