date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2015-09-15,SAHEL,SÉNO,Dori,133,14.03,-0.03,cereals and tubers,Sorghum (local),511,100 KG,actual,Wholesale,XOF,20000,34.37
2015-09-15,SAHEL,SÉNO,Dori,133,14.03,-0.03,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,195,0.34
2015-09-15,SAHEL,SÉNO,Seytenga,3394,13.97,0.31,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,189,0.32
2015-09-15,SAHEL,SÉNO,Seytenga,3394,13.97,0.31,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,589,1.01
2015-09-15,SAHEL,YAGHA,Sebba,3393,13.44,0.55,cereals and tubers,Millet,73,KG,actual,Retail,XOF,265,0.46
2015-09-15,SAHEL,YAGHA,Sebba,3393,13.44,0.55,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,400,0.69
2015-09-15,SAHEL,YAGHA,Sebba,3393,13.44,0.55,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,185,0.32
2015-09-15,SAHEL,YAGHA,Sebba,3393,13.44,0.55,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,437,0.75
2015-09-15,SUD-OUEST,BOUGOURIBA,Diebougou,131,10.97,-3.25,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,137,0.24
2015-09-15,SUD-OUEST,BOUGOURIBA,Diebougou,131,10.97,-3.25,cereals and tubers,Millet,73,KG,actual,Retail,XOF,207,0.36
2015-09-15,SUD-OUEST,BOUGOURIBA,Diebougou,131,10.97,-3.25,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,305,0.52
2015-09-15,SUD-OUEST,IOBA,Dano,3366,11.15,-3.06,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,144,0.25
2015-09-15,SUD-OUEST,IOBA,Dano,3366,11.15,-3.06,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,158,0.27
2015-09-15,SUD-OUEST,IOBA,Hamélé,3378,11.01,-2.75,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,161,0.28
2015-09-15,SUD-OUEST,IOBA,Hamélé,3378,11.01,-2.75,cereals and tubers,Millet,73,KG,actual,Retail,XOF,214,0.37
2015-09-15,SUD-OUEST,IOBA,Hamélé,3378,11.01,-2.75,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,385,0.66
2015-09-15,SUD-OUEST,IOBA,Hamélé,3378,11.01,-2.75,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,357,0.61
2015-09-15,SUD-OUEST,NOUMBIEL,Batié,3362,9.88,-2.92,cereals and tubers,Millet,73,KG,actual,Retail,XOF,223,0.38
2015-09-15,SUD-OUEST,NOUMBIEL,Batié,3362,9.88,-2.92,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,213,0.37
2015-09-15,SUD-OUEST,NOUMBIEL,Batié,3362,9.88,-2.92,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,326,0.56
2015-09-15,SUD-OUEST,PONI,Gaoua,3373,10.33,-3.18,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,160,0.27
2015-09-15,SUD-OUEST,PONI,Gaoua,3373,10.33,-3.18,cereals and tubers,Millet,73,KG,actual,Retail,XOF,253,0.43
2015-09-15,SUD-OUEST,PONI,Gaoua,3373,10.33,-3.18,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,327,0.56
2015-09-15,SUD-OUEST,PONI,Gaoua,3373,10.33,-3.18,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,343,0.59
2015-10-15,BOUCLE DU MOUHOUN,BALÉ,Boromo,3364,11.75,-2.93,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,146,0.25
2015-10-15,BOUCLE DU MOUHOUN,BALÉ,Boromo,3364,11.75,-2.93,cereals and tubers,Millet,73,KG,actual,Retail,XOF,182,0.32
2015-10-15,BOUCLE DU MOUHOUN,BALÉ,Boromo,3364,11.75,-2.93,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,330,0.57
2015-10-15,BOUCLE DU MOUHOUN,BALÉ,Boromo,3364,11.75,-2.93,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,289,0.5
2015-10-15,BOUCLE DU MOUHOUN,BALÉ,Fara,3370,11.53,-2.77,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,126,0.22
2015-10-15,BOUCLE DU MOUHOUN,BALÉ,Fara,3370,11.53,-2.77,cereals and tubers,Millet,73,KG,actual,Retail,XOF,125,0.22
2015-10-15,BOUCLE DU MOUHOUN,BALÉ,Fara,3370,11.53,-2.77,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,109,0.19
2015-10-15,BOUCLE DU MOUHOUN,BANWA,Solenzo,3395,12.18,-4.08,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,104,0.18
2015-10-15,BOUCLE DU MOUHOUN,BANWA,Solenzo,3395,12.18,-4.08,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,375,0.65
2015-10-15,BOUCLE DU MOUHOUN,BANWA,Solenzo,3395,12.18,-4.08,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,300,0.52
2015-10-15,BOUCLE DU MOUHOUN,BANWA,Solenzo,3395,12.18,-4.08,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,100,0.17
2015-10-15,BOUCLE DU MOUHOUN,BANWA,Solenzo,3395,12.18,-4.08,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,221,0.38
2015-10-15,BOUCLE DU MOUHOUN,KOSSI,Djibasso,3368,13.12,-4.16,cereals and tubers,Millet,73,KG,actual,Retail,XOF,140,0.24
2015-10-15,BOUCLE DU MOUHOUN,KOSSI,Djibasso,3368,13.12,-4.16,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,398,0.69
2015-10-15,BOUCLE DU MOUHOUN,KOSSI,Nouna,2595,12.73,-3.87,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,137,0.24
2015-10-15,BOUCLE DU MOUHOUN,KOSSI,Nouna,2595,12.73,-3.87,cereals and tubers,Millet,73,100 KG,actual,Wholesale,XOF,16000,27.83
2015-10-15,BOUCLE DU MOUHOUN,KOSSI,Nouna,2595,12.73,-3.87,cereals and tubers,Millet,73,KG,actual,Retail,XOF,136,0.24
2015-10-15,BOUCLE DU MOUHOUN,KOSSI,Nouna,2595,12.73,-3.87,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,295,0.51
2015-10-15,BOUCLE DU MOUHOUN,KOSSI,Nouna,2595,12.73,-3.87,cereals and tubers,Sorghum (local),511,100 KG,actual,Wholesale,XOF,14500,25.22
2015-10-15,BOUCLE DU MOUHOUN,KOSSI,Nouna,2595,12.73,-3.87,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,268,0.47
2015-10-15,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,1892,12.45,-3.47,cereals and tubers,Millet,73,100 KG,actual,Wholesale,XOF,16500,28.7
2015-10-15,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,1892,12.45,-3.47,cereals and tubers,Millet,73,KG,actual,Retail,XOF,181,0.31
2015-10-15,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,1892,12.45,-3.47,cereals and tubers,Rice (imported),64,100 KG,actual,Wholesale,XOF,40000,69.57
2015-10-15,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,1892,12.45,-3.47,cereals and tubers,Sorghum (local),511,100 KG,actual,Wholesale,XOF,14000,24.35
2015-10-15,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,1892,12.45,-3.47,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,156,0.27
2015-10-15,BOUCLE DU MOUHOUN,MOUHOUN,Dedougou,1892,12.45,-3.47,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,315,0.55
2015-10-15,BOUCLE DU MOUHOUN,NAYALA,Gassan,3374,12.82,-3.2,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,143,0.25
2015-10-15,BOUCLE DU MOUHOUN,NAYALA,Gassan,3374,12.82,-3.2,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,333,0.58
2015-10-15,BOUCLE DU MOUHOUN,NAYALA,Gassan,3374,12.82,-3.2,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,143,0.25
2015-10-15,BOUCLE DU MOUHOUN,NAYALA,Gassan,3374,12.82,-3.2,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,188,0.33
2015-10-15,BOUCLE DU MOUHOUN,NAYALA,Toma,3398,12.76,-2.9,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,171,0.3
2015-10-15,BOUCLE DU MOUHOUN,NAYALA,Toma,3398,12.76,-2.9,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,155,0.27
2015-10-15,BOUCLE DU MOUHOUN,SOUROU,Tougan,141,13.07,-3.07,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,146,0.25
2015-10-15,CASCADES,COMOÉ,Banfora,129,10.63,-4.77,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,190,0.33
2015-10-15,CASCADES,LÉRABA,Douna,3369,10.61,-5.11,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,88,0.15
2015-10-15,CASCADES,LÉRABA,Douna,3369,10.61,-5.11,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,291,0.51
2015-10-15,CASCADES,LÉRABA,Douna,3369,10.61,-5.11,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,298,0.52
2015-10-15,CENTRE,KADIOGO,Gounghin,3376,12.36,-1.55,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,190,0.33
2015-10-15,CENTRE,KADIOGO,Gounghin,3376,12.36,-1.55,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,188,0.33
2015-10-15,CENTRE,KADIOGO,Gounghin,3376,12.36,-1.55,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,308,0.54
2015-10-15,CENTRE,KADIOGO,Ouagadougo (Sankaryare),139,12.36,-1.53,cereals and tubers,Millet,73,100 KG,actual,Wholesale,XOF,17500,30.43
2015-10-15,CENTRE,KADIOGO,Ouagadougo (Sankaryare),139,12.36,-1.53,cereals and tubers,Millet,73,KG,actual,Retail,XOF,210,0.37
2015-10-15,CENTRE,KADIOGO,Ouagadougo (Sankaryare),139,12.36,-1.53,cereals and tubers,Sorghum (local),511,100 KG,actual,Wholesale,XOF,15000,26.09
2015-10-15,CENTRE,KADIOGO,Ouagadougo (Sankaryare),139,12.36,-1.53,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,195,0.34
2015-10-15,CENTRE,KADIOGO,Ouagadougo (Sankaryare),139,12.36,-1.53,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,353,0.61
2015-10-15,CENTRE-EST,BOULGOU,Tenkodogo,140,11.78,-0.37,cereals and tubers,Millet,73,100 KG,actual,Wholesale,XOF,17000,29.57
2015-10-15,CENTRE-EST,BOULGOU,Tenkodogo,140,11.78,-0.37,cereals and tubers,Millet,73,KG,actual,Retail,XOF,176,0.31
2015-10-15,CENTRE-EST,BOULGOU,Tenkodogo,140,11.78,-0.37,cereals and tubers,Rice (imported),64,100 KG,actual,Wholesale,XOF,42000,73.04
2015-10-15,CENTRE-EST,BOULGOU,Tenkodogo,140,11.78,-0.37,cereals and tubers,Sorghum (local),511,100 KG,actual,Wholesale,XOF,14000,24.35
2015-10-15,CENTRE-EST,BOULGOU,Tenkodogo,140,11.78,-0.37,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,173,0.3
2015-10-15,CENTRE-EST,BOULGOU,Zabré,3401,11.18,-0.63,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,175,0.3
2015-10-15,CENTRE-EST,BOULGOU,Zabré,3401,11.18,-0.63,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,303,0.53
2015-10-15,CENTRE-EST,BOULGOU,Zabré,3401,11.18,-0.63,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,161,0.28
2015-10-15,CENTRE-EST,BOULGOU,Zabré,3401,11.18,-0.63,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,302,0.53
2015-10-15,CENTRE-EST,KOULPÉLOGO,Ouargaye,3389,11.48,0.09,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,134,0.23
2015-10-15,CENTRE-EST,KOULPÉLOGO,Ouargaye,3389,11.48,0.09,cereals and tubers,Millet,73,KG,actual,Retail,XOF,141,0.25
2015-10-15,CENTRE-EST,KOULPÉLOGO,Ouargaye,3389,11.48,0.09,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,334,0.58
2015-10-15,CENTRE-EST,KOULPÉLOGO,Ouargaye,3389,11.48,0.09,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,277,0.48
2015-10-15,CENTRE-EST,KOULPÉLOGO,Ouargaye,3389,11.48,0.09,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,292,0.51
2015-10-15,CENTRE-EST,KOURITTENGA,Koupela,3382,12.18,-0.35,cereals and tubers,Millet,73,KG,actual,Retail,XOF,200,0.35
2015-10-15,CENTRE-EST,KOURITTENGA,Koupela,3382,12.18,-0.35,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,248,0.43
2015-10-15,CENTRE-EST,KOURITTENGA,Pouytenga,1802,12.22,-0.45,cereals and tubers,Millet,73,KG,actual,Retail,XOF,216,0.38
2015-10-15,CENTRE-EST,KOURITTENGA,Pouytenga,1802,12.22,-0.45,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,132,0.23
2015-10-15,CENTRE-EST,KOURITTENGA,Pouytenga,1802,12.22,-0.45,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,281,0.49
2015-10-15,CENTRE-NORD,BAM,Kongoussi,137,13.33,-1.53,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,154,0.27
2015-10-15,CENTRE-NORD,BAM,Kongoussi,137,13.33,-1.53,cereals and tubers,Millet,73,100 KG,actual,Wholesale,XOF,17000,29.57
2015-10-15,CENTRE-NORD,BAM,Kongoussi,137,13.33,-1.53,cereals and tubers,Millet,73,KG,actual,Retail,XOF,202,0.35
2015-10-15,CENTRE-NORD,BAM,Kongoussi,137,13.33,-1.53,cereals and tubers,Sorghum (local),511,100 KG,actual,Wholesale,XOF,17000,29.57
2015-10-15,CENTRE-NORD,BAM,Kongoussi,137,13.33,-1.53,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,154,0.27
2015-10-15,CENTRE-NORD,NAMENTENGA,Boulsa,3365,12.66,-0.57,cereals and tubers,Millet,73,KG,actual,Retail,XOF,164,0.29
2015-10-15,CENTRE-NORD,NAMENTENGA,Boulsa,3365,12.66,-0.57,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,313,0.54
2015-10-15,CENTRE-NORD,NAMENTENGA,Boulsa,3365,12.66,-0.57,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,228,0.4
2015-10-15,CENTRE-NORD,NAMENTENGA,Yalgo,3400,13.58,-0.27,cereals and tubers,Millet,73,KG,actual,Retail,XOF,255,0.44
2015-10-15,CENTRE-NORD,SANMATENGA,Kaya,1803,13.09,-1.08,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,199,0.35
2015-10-15,CENTRE-NORD,SANMATENGA,Kaya,1803,13.09,-1.08,cereals and tubers,Millet,73,KG,actual,Retail,XOF,208,0.36
2015-10-15,CENTRE-NORD,SANMATENGA,Kaya,1803,13.09,-1.08,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,188,0.33
2015-10-15,CENTRE-NORD,SANMATENGA,Kaya,1803,13.09,-1.08,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,233,0.41
2015-10-15,CENTRE-OUEST,BOULKIEMDÉ,Koudougou,138,12.25,-2.37,cereals and tubers,Millet,73,KG,actual,Retail,XOF,200,0.35
2015-10-15,CENTRE-OUEST,BOULKIEMDÉ,Koudougou,138,12.25,-2.37,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,185,0.32
2015-10-15,CENTRE-OUEST,BOULKIEMDÉ,Koudougou,138,12.25,-2.37,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,274,0.48
2015-10-15,CENTRE-OUEST,SANGUIÉ,Réo,3391,12.32,-2.47,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,190,0.33
2015-10-15,CENTRE-OUEST,SANGUIÉ,Réo,3391,12.32,-2.47,cereals and tubers,Millet,73,KG,actual,Retail,XOF,188,0.33
2015-10-15,CENTRE-OUEST,SANGUIÉ,Réo,3391,12.32,-2.47,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,166,0.29
2015-10-15,CENTRE-OUEST,SANGUIÉ,Tita,3396,11.92,-2.52,cereals and tubers,Millet,73,KG,actual,Retail,XOF,158,0.27
2015-10-15,CENTRE-OUEST,SANGUIÉ,Tita,3396,11.92,-2.52,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,322,0.56
2015-10-15,CENTRE-OUEST,SANGUIÉ,Tita,3396,11.92,-2.52,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,129,0.22
2015-10-15,CENTRE-OUEST,SISSILI,Leo,1804,11.1,-2.1,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,161,0.28
2015-10-15,CENTRE-OUEST,SISSILI,Leo,1804,11.1,-2.1,cereals and tubers,Millet,73,KG,actual,Retail,XOF,216,0.38
2015-10-15,CENTRE-OUEST,SISSILI,Leo,1804,11.1,-2.1,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,171,0.3
2015-10-15,CENTRE-OUEST,ZIRO,Sapouy,3392,11.55,-1.77,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,136,0.24
2015-10-15,CENTRE-OUEST,ZIRO,Sapouy,3392,11.55,-1.77,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,121,0.21
2015-10-15,CENTRE-OUEST,ZIRO,Sapouy,3392,11.55,-1.77,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,214,0.37
2015-10-15,CENTRE-SUD,BAZÈGA,Kombissiri,3380,12.06,-1.34,cereals and tubers,Millet,73,KG,actual,Retail,XOF,221,0.38
2015-10-15,CENTRE-SUD,BAZÈGA,Kombissiri,3380,12.06,-1.34,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,314,0.55
2015-10-15,CENTRE-SUD,BAZÈGA,Kombissiri,3380,12.06,-1.34,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,128,0.22
2015-10-15,CENTRE-SUD,BAZÈGA,Kombissiri,3380,12.06,-1.34,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,342,0.59
2015-10-15,CENTRE-SUD,NAHOURI,Guelwongo,1805,11.01,-0.87,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,170,0.3
2015-10-15,CENTRE-SUD,NAHOURI,Guelwongo,1805,11.01,-0.87,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,164,0.29
2015-10-15,CENTRE-SUD,NAHOURI,Po,3390,11.17,-1.15,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,187,0.33
2015-10-15,CENTRE-SUD,NAHOURI,Po,3390,11.17,-1.15,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,365,0.63
2015-10-15,CENTRE-SUD,NAHOURI,Po,3390,11.17,-1.15,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,182,0.32
2015-10-15,CENTRE-SUD,ZOUNDWÉOGO,Manga,3383,11.66,-1.07,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,186,0.32
2015-10-15,CENTRE-SUD,ZOUNDWÉOGO,Manga,3383,11.66,-1.07,cereals and tubers,Millet,73,KG,actual,Retail,XOF,191,0.33
2015-10-15,CENTRE-SUD,ZOUNDWÉOGO,Manga,3383,11.66,-1.07,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,290,0.5
2015-10-15,CENTRE-SUD,ZOUNDWÉOGO,Manga,3383,11.66,-1.07,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,165,0.29
2015-10-15,CENTRE-SUD,ZOUNDWÉOGO,Manga,3383,11.66,-1.07,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,305,0.53
2015-10-15,EST,GNAGNA,Bogandé,3363,12.97,-0.14,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,219,0.38
2015-10-15,EST,GNAGNA,Bogandé,3363,12.97,-0.14,cereals and tubers,Millet,73,KG,actual,Retail,XOF,226,0.39
2015-10-15,EST,GNAGNA,Bogandé,3363,12.97,-0.14,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,357,0.62
2015-10-15,EST,GNAGNA,Bogandé,3363,12.97,-0.14,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,219,0.38
2015-10-15,EST,GOURMA,Fada N'Gourma,134,12.06,0.36,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,186,0.32
2015-10-15,EST,GOURMA,Fada N'Gourma,134,12.06,0.36,cereals and tubers,Millet,73,100 KG,actual,Wholesale,XOF,18500,32.17
2015-10-15,EST,GOURMA,Fada N'Gourma,134,12.06,0.36,cereals and tubers,Millet,73,KG,actual,Retail,XOF,180,0.31
2015-10-15,EST,GOURMA,Fada N'Gourma,134,12.06,0.36,cereals and tubers,Rice (imported),64,100 KG,actual,Wholesale,XOF,38000,66.09
2015-10-15,EST,GOURMA,Fada N'Gourma,134,12.06,0.36,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,333,0.58
2015-10-15,EST,GOURMA,Fada N'Gourma,134,12.06,0.36,cereals and tubers,Sorghum (local),511,100 KG,actual,Wholesale,XOF,16000,27.83
2015-10-15,EST,GOURMA,Fada N'Gourma,134,12.06,0.36,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,169,0.29
2015-10-15,EST,KOMANDJARI,Gayéri,3375,12.64,0.52,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,450,0.78
2015-10-15,EST,KOMANDJARI,Gayéri,3375,12.64,0.52,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,138,0.24
2015-10-15,EST,KOMANDJARI,Gayéri,3375,12.64,0.52,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,120,0.21
2015-10-15,EST,KOMANDJARI,Haaba,3377,13.02,0.79,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,175,0.3
2015-10-15,EST,KOMPIENGA,Kompienga,3381,11.08,0.72,cereals and tubers,Millet,73,KG,actual,Retail,XOF,153,0.27
2015-10-15,EST,KOMPIENGA,Kompienga,3381,11.08,0.72,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,277,0.48
2015-10-15,EST,KOMPIENGA,Kompienga,3381,11.08,0.72,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,192,0.33
2015-10-15,EST,TAPOA,Diapaga,3367,12.03,1.82,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,117,0.2
2015-10-15,EST,TAPOA,Diapaga,3367,12.03,1.82,cereals and tubers,Millet,73,KG,actual,Retail,XOF,172,0.3
2015-10-15,EST,TAPOA,Diapaga,3367,12.03,1.82,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,250,0.43
2015-10-15,EST,TAPOA,Namouno (CBM),1043,11.86,1.69,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,92,0.16
2015-10-15,EST,TAPOA,Namouno (CBM),1043,11.86,1.69,cereals and tubers,Millet,73,KG,actual,Retail,XOF,123,0.21
2015-10-15,EST,TAPOA,Namouno (CBM),1043,11.86,1.69,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,109,0.19
2015-10-15,EST,TAPOA,Namouno (CBM),1043,11.86,1.69,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,181,0.31
2015-10-15,HAUTS-BASSINS,HOUET,Bobo Dioulasso,2569,11.18,-4.28,cereals and tubers,Millet,73,100 KG,actual,Wholesale,XOF,18500,32.17
2015-10-15,HAUTS-BASSINS,HOUET,Bobo Dioulasso,2569,11.18,-4.28,cereals and tubers,Rice (imported),64,100 KG,actual,Wholesale,XOF,40000,69.57
2015-10-15,HAUTS-BASSINS,HOUET,Bobo Dioulasso,2569,11.18,-4.28,cereals and tubers,Sorghum (local),511,100 KG,actual,Wholesale,XOF,15000,26.09
2015-10-15,HAUTS-BASSINS,HOUET,Faramana,3371,12.05,-4.67,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,92,0.16
2015-10-15,HAUTS-BASSINS,HOUET,Faramana,3371,12.05,-4.67,cereals and tubers,Millet,73,KG,actual,Retail,XOF,151,0.26
2015-10-15,HAUTS-BASSINS,HOUET,Faramana,3371,12.05,-4.67,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,99,0.17
2015-10-15,HAUTS-BASSINS,HOUET,Nieneta,1806,11.2,-4.29,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,157,0.27
2015-10-15,HAUTS-BASSINS,HOUET,Nieneta,1806,11.2,-4.29,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,165,0.29
2015-10-15,HAUTS-BASSINS,KÉNÉDOUGOU,N'Dorola,3387,11.77,-4.82,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,90,0.16
2015-10-15,HAUTS-BASSINS,KÉNÉDOUGOU,N'Dorola,3387,11.77,-4.82,cereals and tubers,Millet,73,KG,actual,Retail,XOF,201,0.35
2015-10-15,HAUTS-BASSINS,KÉNÉDOUGOU,N'Dorola,3387,11.77,-4.82,cereals and tubers,Rice (local),71,KG,actual,Retail,XOF,313,0.54
2015-10-15,HAUTS-BASSINS,KÉNÉDOUGOU,N'Dorola,3387,11.77,-4.82,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,188,0.33
2015-10-15,HAUTS-BASSINS,KÉNÉDOUGOU,Orodara,3388,10.98,-4.91,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,122,0.21
2015-10-15,HAUTS-BASSINS,TUY,Founza,3372,11.45,-3.23,cereals and tubers,Maize (white),67,KG,actual,Retail,XOF,113,0.2
2015-10-15,HAUTS-BASSINS,TUY,Founza,3372,11.45,-3.23,cereals and tubers,Millet,73,KG,actual,Retail,XOF,150,0.26
2015-10-15,HAUTS-BASSINS,TUY,Founza,3372,11.45,-3.23,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,129,0.22
2015-10-15,HAUTS-BASSINS,TUY,Founza,3372,11.45,-3.23,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,292,0.51
2015-10-15,HAUTS-BASSINS,TUY,Houndé,3379,11.49,-3.52,pulses and nuts,Beans (niebe),120,KG,actual,Retail,XOF,284,0.49
2015-10-15,NORD,LOROUM,Titao,3397,13.77,-2.07,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,133,0.23
2015-10-15,NORD,PASSORÉ,Yako,3399,12.96,-2.26,cereals and tubers,Millet,73,KG,actual,Retail,XOF,207,0.36
2015-10-15,NORD,PASSORÉ,Yako,3399,12.96,-2.26,cereals and tubers,Rice (imported),64,KG,actual,Retail,XOF,340,0.59
2015-10-15,NORD,PASSORÉ,Yako,3399,12.96,-2.26,cereals and tubers,Sorghum (white),135,KG,actual,Retail,XOF,166,0.29
